school_name,official_school_website,twitter,facebook
Shorter,https://goshorterhawks.com,https://twitter.com/@ShorterHawks,https://facebook.com/ShorterHawks
Siena,https://sienasaints.com,https://twitter.com/@SienaSaints,https://facebook.com/SienaSaints
Simmons,https://athletics.simmons.edu,https://twitter.com/@SimmonsSharks,https://facebook.com/SimmonsCollegeAthletics
Simon Fraser,https://athletics.sfu.ca,https://twitter.com/@SFU_Athletics,https://facebook.com/simonfraserathletics
Simpson,https://simpsonathletics.com,https://twitter.com/@StormSports,https://facebook.com/SimpsonAthletics
Sioux Falls,https://usfcougars.com,https://twitter.com/@USF_Athletics,https://facebook.com/USFCougars
SIUE,https://siuecougars.com,https://twitter.com/@SIUECougars,https://facebook.com/siuecougars
Skidmore,https://skidmoreathletics.com,https://twitter.com/@SkidmoreSID,https://facebook.com/pages/Skidmore-College-Thoroughbreds/100530508418
Slippery Rock,https://rockathletics.com,https://twitter.com/@Rock_Athletics,https://facebook.com/RockAthletics
Smith,https://smithpioneers.com,https://twitter.com/@SmithPioneers,https://facebook.com/SmithPioneers
SMU,https://smumustangs.com,https://twitter.com/@SMUMustangs,https://facebook.com/SMUMustangs
Sonoma St.,https://sonomaseawolves.com,https://twitter.com/@sonomaseawolves,https://facebook.com/sonomaseawolves
South Ala.,https://usajaguars.com,https://twitter.com/@USAJaguarSports,https://facebook.com/USAJaguarSports
South Carolina,https://gamecocksonline.com,https://twitter.com/@GamecocksOnline,https://facebook.com/Gamecocksonline
South Carolina St.,https://scsuathletics.com,https://twitter.com/@SCStateAthletic,https://facebook.com/pages/SC-State-Bulldogs/154470787923091
South Dakota,https://goyotes.com,https://twitter.com/@SDCoyotes,https://facebook.com/SouthDakotaCoyotes
South Dakota Mines,https://sdsmt.edu/Athletics,https://twitter.com/@Grubby43,https://facebook.com/pages/Hardrocker-Athletics/130791666959274
South Dakota St.,https://gojacks.com,https://twitter.com/@GoJacksSDSU,https://facebook.com/SDSU.Jackrabbit.Nation
South Fla.,https://gousfbulls.com/,https://twitter.com/@USFAthletics,https://facebook.com/USFAthletics
Southeast Mo. St.,https://gosoutheast.com,https://twitter.com/@GoSoutheast,https://facebook.com/GoSoutheast
Southeastern La.,https://lionsports.net,https://twitter.com/@sluathletics,https://facebook.com/sluathletics
Southeastern Okla.,https://gosoutheastern.com,https://twitter.com/@GoSoutheastern,https://facebook.com/GoSoutheastern
Southern Ark.,https://muleriderathletics.com,https://twitter.com/@MuleriderSports,https://facebook.com/muleriderathletics
Southern California,https://www.usctrojans.com,https://twitter.com/@USC_Athletics,https://facebook.com/USCTrojans
Southern Conn. St.,https://southernctowls.com,https://twitter.com/@SCSU_Owls,https://facebook.com/pages/Southern-Connecticut-State-University-Athletics/91561862988
Southern Ill.,https://siusalukis.com,https://twitter.com/@SIUSalukis,https://facebook.com/SalukiAthletics
Southern Ind.,https://gousieagles.com/,https://twitter.com/@USIAthletics,https://facebook.com/usiathletics
Southern Me.,https://southernmainehuskies.com,https://twitter.com/@usmhuskies,https://facebook.com/southernmainehuskies
Southern Miss.,https://southernmiss.com,https://twitter.com/@USMGoldenEagles,https://facebook.com/southernmiss
Southern Nazarene,https://snuathletics.com,https://twitter.com/@snuathletics,https://facebook.com/snuathletics
Southern N.H.,https://snhupenmen.com,https://twitter.com/@snhupenmen,https://facebook.com/SNHUPenmen
Southern U.,https://gojagsports.com,https://twitter.com/@SouthernUsports,https://facebook.com/SouthernUJaguars
Southern Utah,https://suutbirds.com,https://twitter.com/@SUUThunderbirds,https://facebook.com/suuthunderbirds
Southern Virginia,https://athletics.svu.edu/,https://twitter.com/@svuknights,https://facebook.com/svuknights
Southern Wesleyan,https://swuathletics.com,https://twitter.com/@swuwarriors,https://facebook.com/SWUAthletics
Southwest Baptist,https://sbubearcats.com,https://twitter.com/@sbubearcats,https://facebook.com/SBUniv
Southwest Minn. St.,https://smsumustangs.com,https://twitter.com/@SMSUMustangs,https://facebook.com/SMSUMustangs
Southwestern Okla.,https://swosuathletics.com,https://twitter.com/@SWOSUAthletics,https://facebook.com/pages/SWOSU-Athletics/221652441231373
Southwestern (TX),https://southwesternpirates.com,https://twitter.com/@SUPirates,https://facebook.com/SUPirates
Spalding,https://spaldingathletics.com,https://twitter.com/@SU_GoldenEagles,https://facebook.com/pages/Spalding-University-Athletics/110287775753902
Spring Hill,https://shcbadgers.com/,https://twitter.com/@SHCBADGERS,https://facebook.com/SHCBADGERS
Springfield,https://springfieldcollegepride.com,https://twitter.com/@SC_Pride,https://facebook.com/pages/Springfield-College-Athletics/153493924726511
St. Andrews,,,
St. Anselm,https://saintanselmhawks.com,https://twitter.com/@STAHawks,https://facebook.com/STAHawks
St. Augustine's,https://saintaugfalcons.com,https://twitter.com/@SAUFalcons,https://facebook.com/pages/Saint-Augustines-University-Department-of-Athletics/428537570526194
Saint Benedict,https://csbblazers.com,https://twitter.com/@CSBBlazers,https://facebook.com/pages/CSB-Blazers/93077411242
St. Bonaventure,https://gobonnies.com,https://twitter.com/@GoBonnies,https://facebook.com/GoBonnies
St. Catherine,https://stkatesathletics.com,https://twitter.com/@SCUathletics,https://facebook.com/StKatesAthletics
St. Cloud State,https://scsuhuskies.com,https://twitter.com/@SCSUHUSKIES,https://facebook.com/SCSUATHLETICS
St. Edward's,https://athletics.stedwards.edu,https://twitter.com/@TOPPERPRIDE,https://facebook.com/stedwardsathletics
St. Elizabeth,https://cse.edu/athletics,https://twitter.com/@CSEathletics,https://facebook.com/CollegeOfSaintElizabeth
St. Francis (IL),https://gofightingsaints.com,,
St. John Fisher,https://athletics.sjfc.edu,https://twitter.com/@FisherAthletics,https://facebook.com/FisherAthletics
St. John's (NY),https://redstormsports.com,https://twitter.com/@StJohnsRedStorm,https://facebook.com/StJohnsRedStorm
St. Joseph (CT),https://usjbluejays.com,https://twitter.com/@USJCT,https://facebook.com/USJCT
St. Joseph's (Brkln),https://sjbkathletics.com,https://twitter.com/@SJBKAthletics,https://facebook.com/SJBKAthletics
St. Joseph's (L.I.),https://sjliathletics.com,https://twitter.com/@sjliathletics,https://facebook.com/sjliathletics
St. Joseph's (Me.),https://gomonks.com,https://twitter.com/@SJCmonks,https://facebook.com/SJCMEathletics
St. Lawrence,https://saintsathletics.com,https://twitter.com/@SLUsaints,https://facebook.com/SaintsAthletics
Saint-Mary's (CA),https://smcgaels.com,https://twitter.com/@smcgaels,https://facebook.com/smcgaels
Saint-Mary's (IN),https://saintmarys.edu/athletics,https://twitter.com/@smcbelles,https://facebook.com/GoBelles
Saint-Mary's (MD),https://smcmathletics.com,https://twitter.com/@smcseahawks,https://facebook.com/stmarysathletics
Saint Mary's (Minn.),https://saintmaryssports.com,https://twitter.com/@SMUSID,https://facebook.com/saintmaryssports
St. Mary's (TX),https://rattlerathletics.com,https://twitter.com/@StMarysRattlers,https://facebook.com/StMarysRattlers
St. Norbert,https://snc.edu/athletics,https://twitter.com/@sncathletics,https://facebook.com/stnorbert
St. Olaf,https://stolaf.edu/athletics,https://twitter.com/@StOlafAthletics,https://facebook.com/StOlafAthletics
St. Scholastica,https://csssaints.com,https://twitter.com/@CSSSAINTS,https://facebook.com/css.saints
St. Thomas Aquinas,https://stacathletics.com,https://twitter.com/@STACSpartans,https://facebook.com/stac.edu
St. Thomas (FL),https://stubobcats.com,https://twitter.com/@STU_Athletics,https://facebook.com/stuathletics
St. Thomas (MN),https://tommiesports.com,https://twitter.com/@TommieAthletics,https://facebook.com/USTFootball
St. Thomas Houston,https://ustcelts.com,https://twitter.com/@USTAthletics,https://facebook.com/USTAthletics
Stanford,https://gostanford.com,https://twitter.com/@gostanford,https://facebook.com/stanfordathletics
Staten Island,https://csidolphins.com,https://twitter.com/@CSIDolphins,https://facebook.com/pages/CSI-Dolphin-Athletics/219159838236217
Stephen F. Austin,https://sfajacks.com,https://twitter.com/@SFA_Athletics,https://facebook.com/sfalumberjacks
Stephens,https://stephens.edu/student-life/athletics/,https://twitter.com/@Stephens_Sports,https://facebook.com/StephensCollegeAthletics
Stetson,https://gohatters.com,https://twitter.com/@StetsonHatters,https://facebook.com/stetsonhatters
Stevens ,https://stevensducks.com,https://twitter.com/@StevensDucks,https://facebook.com/StevensAthletics
Stevenson,https://gomustangsports.com,https://twitter.com/@GoMustangSports,https://facebook.com/gomustangsports
Stillman,https://stillmanathletics.com,https://twitter.com/@gostillman,https://facebook.com/go.stillman
Stonehill,https://stonehillskyhawks.com,https://twitter.com/@SkyhawkTalk,https://facebook.com/StonehillSkyhawks
Stony Brook,https://goseawolves.org,https://twitter.com/@SBAthletics,https://facebook.com/StonyBrookAthletics
Suffolk,https://gosuffolkrams.com,https://twitter.com/@gosuffolkrams,https://facebook.com/gosuffolkrams
Sul Ross St.,https://srlobos.com,https://twitter.com/@sulrosssports,https://facebook.com/SulRossState
SUNY Canton,https://rooathletics.com,https://twitter.com/@SUNYCantonRoos,https://facebook.com/pages/Roo-Athletics/132945970049281
SUNY Cortland,https://cortlandreddragons.com,https://twitter.com/@RedDragonPride,https://facebook.com/cortlandreddragons
SUNY Delhi ,https://delhibroncos.com,https://twitter.com/@DelhiBroncos,https://facebook.com/DelhiBroncos
SUNY Geneseo,https://geneseoknights.com,https://twitter.com/@GeneseoKnights,https://facebook.com/GeneseoBlueKnights
SUNY Maritime,https://maritimeathletics.com,https://twitter.com/@mtimeprivateers,https://facebook.com/maritimeprivateers
SUNY New Paltz,https://nphawks.com,https://twitter.com/@nphawks,https://facebook.com/NewPaltzHawks
SUNY Potsdam,https://potsdambears.com,https://twitter.com/@PotsdamBears,https://facebook.com/pages/SUNY-Potsdam-Bears-Athletics/146236625399529
SUNY Poly,https://wildcats.sunyit.edu,https://twitter.com/@PolyWildcats,https://facebook.com/sunypolywildcats
Susquehanna,https://gosusqu.com,https://twitter.com/@GOSusqU,https://facebook.com/susquehanna.crusaders
Swarthmore,https://swarthmoreathletics.com,https://twitter.com/@SwatAthletics,https://facebook.com/SwarthmoreAthletics
Sweet Briar,https://vixenathletics.com,https://twitter.com/@VixenAthletics,https://facebook.com/pages/Vixen-Athletics/138894206149149
Syracuse,https://suathletics.com,https://twitter.com/@Cuse,https://facebook.com/SyracuseOrange
Tampa,https://tampaspartans.com,https://twitter.com/@tampaspartans,https://facebook.com/tampaspartans
Tarleton St.,https://tarletonsports.com,https://twitter.com/@TarletonSports,https://facebook.com/TarletonSports
TCNJ,https://www.tcnjathletics.com/,https://twitter.com/@TCNJAthletics,https://facebook.com/pages/The-College-of-New-Jersey-Athletics/115030598590248?sk=wall
TCU,https://gofrogs.com,https://twitter.com/@TCU_Athletics,https://facebook.com/TCUAthletics
Temple,https://owlsports.com,https://twitter.com/@Owlsports_com,https://facebook.com/TempleAthletics
Tennessee,https://utsports.com ,https://twitter.com/@Vol_Sports,https://facebook.com/tennesseeathletics
Tennessee St.,https://tsutigers.com,https://twitter.com/@TSU_Tigers,https://facebook.com/tsutigers
Tennessee Tech,https://ttusports.com,https://twitter.com/@TTUGoldenEagles,https://facebook.com/TTUGoldenEagles
Tex. A&M-Commerce,https://lionathletics.com,https://twitter.com/@Lion_Athletics,https://facebook.com/LionsAthletics
Tex. A&M Int'l,https://godustdevils.com/,https://twitter.com/@TAMIUATHLETICS,https://facebook.com/godustdevils
Tex. A&M-Kingsville,https://javelinaathletics.com,https://twitter.com/@javelinasdotcom,https://facebook.com/profile.php?id=100008335955197&fref=ts
Texas of the Permian Basin,https://utpbfalcons.com,https://twitter.com/@utpbfalcons,https://facebook.com/UTPBAthletics
Texas,https://texassports.com,https://twitter.com/@TexasSports,https://facebook.com/TexasLonghorns
Texas A&M,https://aggieathletics.com,https://twitter.com/@AggieAthletics,https://facebook.com/AggieAthletics
Texas at Arlington,https://utamavs.com,https://twitter.com/@UTAMAVS,https://facebook.com/UTArlingtonAthletics
Texas at Dallas,https://cometsports.utdallas.edu,https://twitter.com/@UTDCOMETSPORTS,https://facebook.com/cometsports
Texas Lutheran,https://tlubulldogs.com,https://twitter.com/@tluathletics,https://facebook.com/tlubulldogs
Texas Southern,https://athletics.tsu.edu,https://twitter.com/@TXSOTigers,https://facebook.com/pages/Texas-Southern-University-Athletics/117964758251719
Texas St.,https://txstatebobcats.com,https://twitter.com/@TXSTATEBOBCATS,https://facebook.com/TXStateBobcats
Texas Tech,https://texastech.com,https://twitter.com/@TechAthletics,https://facebook.com/TTUAthletics
Texas at Tyler,https://uttylerpatriots.com/,https://twitter.com/@uttylerpatriots,https://facebook.com/uttylerpatriots
Texas Wesleyan,,,
Texas Woman's,https://twuathletics.com,https://twitter.com/@twupioneers,https://facebook.com/twuathletics
Thiel,https://thielathletics.com,https://twitter.com/@ThielAthletics,https://facebook.com/TCAthletics
Thomas (ME),https://athletics.thomas.edu,https://twitter.com/@ThomasAth,https://facebook.com/pages/Thomas-College-Athletics/110996442312111
Thomas More,https://thomasmoresaints.com,https://twitter.com/@tmusaints,https://facebook.com/tmusaints
Tiffin,https://gotiffindragons.com,https://twitter.com/@gotiffindragons,https://facebook.com/TiffinDragonsAthletics
Toledo,https://utrockets.com,https://twitter.com/@ToledoRockets,https://facebook.com/UTRockets
Towson,https://towsontigers.com,https://twitter.com/@TowsonTigers,https://facebook.com/TowsonTigers
Transylvania,https://transysports.com,https://twitter.com/@TransySports,https://facebook.com/transysports
Trevecca Nazarene,https://tnutrojans.com,https://twitter.com/@tnusports,https://facebook.com/tnutrojans
Trine,https://trinethunder.com,https://twitter.com/@TrineAthletics,https://facebook.com/TrineThunder
Trinity (CT),https://trincoll.edu/athletics,https://twitter.com/@BantamSports,https://facebook.com/BantamSports
Trinity (TX),https://trinitytigers.com,https://twitter.com/@Trinity_Sports,https://facebook.com/TrinityUniversityAthletics
Trinity Washington,https://athletics.trinitydc.edu,https://twitter.com/@TrinityDC,https://facebook.com/trinitydc
Troy,https://troytrojans.com,https://twitter.com/@TroyAthletics,https://facebook.com/troyathletics
Truman,https://trumanbulldogs.com,https://twitter.com/@TrumanAthletics,https://facebook.com/pages/Truman-State-University-Bulldog-Athletics/74507523832
Tufts,https://gotuftsjumbos.com,https://twitter.com/@TuftsAthletics,https://facebook.com/TuftsAthletics
Tulane,https://tulanegreenwave.com,https://twitter.com/@GreenWaveNews,https://facebook.com/TUGreenWave
Tulsa,https://tulsahurricane.com,https://twitter.com/@TulsaHurricane,https://facebook.com/TulsaHurricane
Tusculum,https://tusculumpioneers.com,https://twitter.com/@TusculumSports,https://facebook.com/TusculumPioneers
Tuskegee,https://goldentigersports.com,https://twitter.com/@TUGoldenTigers,https://facebook.com/GoldenTigerSports
New-England ,https://athletics.une.edu,https://twitter.com/@UNESports,https://facebook.com/UNE.Athletics
UAB,https://uabsports.com,https://twitter.com/@UABathletics,https://facebook.com/UAB.Blazers
Little-Rock ,https://LRTrojans.com,https://twitter.com/@LRTrojans,https://facebook.com/LRTrojans
Colo-Springs,https://gomountainlions.com,https://twitter.com/@GoMountainLions,https://facebook.com/GoMountainLions
UC Davis,https://ucdavisaggies.com,https://twitter.com/@UCDavisAggies,https://facebook.com/UCDavisAggies
UC Irvine,https://ucirvinesports.com,https://twitter.com/@UCIAthletics,https://facebook.com/UCIAthletics
UC Riverside,https://gohighlanders.com/,https://twitter.com/@UCR_Athletics,https://facebook.com/UCRiversideAthletics
UC San Diego,https://ucsdtritons.com,https://twitter.com/@UCSDtritons,https://facebook.com/UCSDTritons
UC Santa Barbara,https://ucsbgauchos.com,https://twitter.com/@UCSBgauchos,https://facebook.com/UCSBAthletics
UC Santa Cruz,https://goslugs.com/,https://twitter.com/@UCSCAthletics,https://facebook.com/UCSC.Athletics
UCF,https://ucfknights.com,https://twitter.com/@UCFKnights,https://facebook.com/ucfknights
UCLA,https://uclabruins.com,https://twitter.com/@UCLAAthletics,https://facebook.com/uclaathletics
Connecticut,https://uconnhuskies.com,https://twitter.com/@UConnHuskies,https://facebook.com/uconnhuskies
Mass.-Boston,https://beaconsathletics.com,https://twitter.com/@UMassBeacons,https://facebook.com/beaconsathletics
Mass.-Dartmouth,https://corsairathletics.com,https://twitter.com/@UmassDAthletics,https://facebook.com/umassd
Mass.-Lowell,https://goriverhawks.com,https://twitter.com/@RiverHawkNation,https://facebook.com/UMLRiverHawks
Maryland-Baltimore-County ,https://umbcretrievers.com,https://twitter.com/@UMBCAthletics,https://facebook.com/UMBCAthletics
Kansas City,https://kcroos.com,https://twitter.com/@KCRoosAthletics,https://facebook.com/KCRoosAthletics
UNC Asheville,https://uncabulldogs.com,https://twitter.com/@ashevilledogs,https://facebook.com/ashevilledogs
UNC Greensboro,https://uncgspartans.com,https://twitter.com/@uncgsports,https://facebook.com/UNCGSpartanAthletics
UNC Pembroke,https://uncpbraves.com,https://twitter.com/@UNCP_Sports,https://facebook.com/UNCPAthletics
UNCW,https://uncwsports.com,https://twitter.com/@UNCWAthletics,https://facebook.com/uncwathletics
Northern Iowa,https://unipanthers.com,https://twitter.com/@UNIAthletics,https://facebook.com/uniathletics
Union (NY),https://unionathletics.com,https://twitter.com/@UnionAthletics,https://facebook.com/UnionAthletics
Union (Tenn.),https://uuathletics.com,https://twitter.com/@UUAthletics,https://facebook.com/UUAthletics
UNLV,https://unlvrebels.com,https://twitter.com/@UNLVAthletics,https://facebook.com/UNLVAthletics
Upper Iowa,https://upperiowaathletics.com/index.aspx,https://twitter.com/@UIUPeacocks,https://facebook.com/pages/Upper-Iowa-Athletics/350860005437
Ursinus,https://ursinusathletics.com,https://twitter.com/@ucathletics,https://facebook.com/ucathletics
Ursuline,https://ursulinearrows.com,https://twitter.com/@UrsulineArrows,https://facebook.com/UrsulineArrows
USC Beaufort,https://uscbathletics.com/,https://twitter.com/@USCBathletics,https://facebook.com/USCBSandSharks
South-Carolina-Upstate,https://upstatespartans.com,https://twitter.com/@UpstateSpartans,https://facebook.com/UpstateAthletics
Tenn-Martin,https://utmsports.com,https://twitter.com/@UTMSports,https://facebook.com/UTMSports
Utah,https://utahutes.com,https://twitter.com/@utahathletics,https://facebook.com/uathletics
Utah St.,https://utahstateaggies.com,https://twitter.com/@USUAthletics,https://facebook.com/USUAthletics
Utah Tech ,https://utahtechtrailblazers.com,https://twitter.com/@utahtech_sports,https://facebook.com/UtahTechUAthletics
Utah Valley,https://gouvu.com,https://twitter.com/@gouvu,https://facebook.com/gouvu
Texas at El Paso,https://utepathletics.com,https://twitter.com/@UTEPAthletics,https://facebook.com/UTEPAthletics
Utica,https://ucpioneers.com,https://twitter.com/@UCPioneers,https://facebook.com/UCPioneers
Texas Rio Grande Valley ,https://goutrgv.com,https://twitter.com/@GoUTRGV,https://facebook.com/UTRGVAthletics
Texas at San Antonio,https://goutsa.com,https://twitter.com/@UTSAAthletics,https://facebook.com/UTSAAthletics
Virginia-Wise,https://uvawisecavs.com,https://twitter.com/@uvawisecavs,https://facebook.com/pages/Highland-Cavalier-Athletics/128870373875
Virg-Wesleyan,https://vwcathletics.com/,https://twitter.com/@VWCAthletics,https://facebook.com/VWCathletics
Valdosta St.,https://vstateblazers.com,https://twitter.com/@BlazerAthletics,https://facebook.com/ValdostaStateBlazers
Valley Forge,https://uvfpatriots.com/,https://twitter.com/@UVFAthletics,https://facebook.com/UVFAthletics
Valparaiso,https://valpoathletics.com,https://twitter.com/@valpoathletics,https://facebook.com/valpoathletics
Vanderbilt,https://vucommodores.com,https://twitter.com/@vucommodores,https://facebook.com/vanderbiltathletics
Vassar,https://vassarathletics.com/,https://twitter.com/@vassarathletics,https://facebook.com/vassarathletics
VCU,https://vcuathletics.com/,https://twitter.com/@VCUathletics,https://facebook.com/govcurams
Vermont,https://uvmathletics.com,https://twitter.com/@UVMAthletics,https://facebook.com/vermont.catamounts
Villanova,https://villanova.com,https://twitter.com/@NovaAthletics,https://facebook.com/VillanovaAthletics
Virginia,https://virginiasports.com,https://twitter.com/@VirginiaSports,https://facebook.com/VirginiaCavaliers
Virginia St.,https://govsutrojans.com,https://twitter.com/@VSUsports,https://facebook.com/pages/Virginia-State-University-Athletics/435888620470
Virginia Tech,https://hokiesports.com,https://twitter.com/@hokiesports,https://facebook.com/hokiesports
Virginia Union,https://vuusports.com,https://twitter.com/@VUUPanthers,https://facebook.com/pages/Virginia-Union-University-Athletics/259708676133
VMI,https://vmikeydets.com,https://twitter.com/@VMIathletics,https://facebook.com/pages/VMI-Keydets-Athletics/28417499775
Wabash,https://sports.wabash.edu,https://twitter.com/@wabashathletics,https://facebook.com/WabashCollegeAthletics
Wagner,https://wagnerathletics.com,https://twitter.com/@WagnerAthletics,https://facebook.com/WagnerSeahawk
Wake Forest,https://wakeforestsports.com,https://twitter.com/@DemonDeacons,https://facebook.com/WakeForestSports
Walsh,https://athletics.walsh.edu,https://twitter.com/@walshcavaliers,https://facebook.com/WalshCavaliers
Warren Wilson College,https://warrenwilsonowls.com,https://twitter.com/@WWCAthletics,https://facebook.com/WWCAthletics
Wartburg,https://go-knights.net,https://twitter.com/@KnightsSID,https://facebook.com/pages/Wartburg-Knights/329898512142
Wash. & Jeff.,https://gopresidents.com,https://twitter.com/@wjathletics,https://facebook.com/wjpresidents
Wash. & Lee,https://generalssports.com,https://twitter.com/@WLUGenerals,https://facebook.com/wlugenerals
Washburn,https://wusports.com,https://twitter.com/@wusports,https://facebook.com/wusports
Washington,https://gohuskies.com,https://twitter.com/@UWAthletics,https://facebook.com/WashingtonHuskies
Washington Adventist,https://wauathletics.com/,https://twitter.com/@waushock,https://facebook.com/waushock
Washington Col.,https://washingtoncollegesports.com,https://twitter.com/@WCAthletics,https://facebook.com/wcathletics
Washington St.,https://wsucougars.com,https://twitter.com/@WSUCougars,https://facebook.com/WSUCougars
Washington-St. Louis,https://washubears.com,https://twitter.com/@WashUBears,https://facebook.com/WASHUBears
Wayne St. (MI),https://wsuathletics.com,https://twitter.com/@waynestwarriors,https://facebook.com/wsuwarriors
Wayne St. (NE),https://wscwildcats.com/,https://twitter.com/@wscwildcats,https://facebook.com/wscwildcats
Waynesburg,https://waynesburgsports.com,https://twitter.com/@WaynesburgSport,https://facebook.com/WaynesburgSports
Weber St.,https://weberstatesports.com/,https://twitter.com/@weberstate,https://facebook.com/weberstateathletics
Webster,https://websterathletics.com,https://twitter.com/@GorlokSports,https://facebook.com/pages/Webster-University-Athletics/188190001268302
Wellesley,https://wellesleyblue.com,https://twitter.com/@WellesleyBlue,https://facebook.com/WellesleyAthletics
Wells,https://wells-express.com,https://twitter.com/@WellsExpress,https://facebook.com/WellsExpress
Wentworth Inst.,https://wentworthathletics.com,https://twitter.com/@witathletics,https://facebook.com/wit.athletics
Wesleyan (CT),https://wesleyan.edu/athletics,https://twitter.com/@Wes_Athletics,https://facebook.com/wesleyan.athletics
Wesleyan (GA),https://wesleyanathletics.com,https://twitter.com/@GoWesleyan,https://facebook.com/pages/GoWesleyan/378292352486
West Ala.,https://uwaathletics.com,https://twitter.com/@UWAAthletics,https://facebook.com/UWAathletics
West Chester,https://wcupagoldenrams.com,https://twitter.com/@WCUAthletics,https://facebook.com/WCUAthletics
West Fla.,https://goargos.com,https://twitter.com/@GoArgos,https://facebook.com/GoArgos
West Ga.,https://uwgsports.com,https://twitter.com/@UWGAthletics,https://facebook.com/pages/West-Georgia-Wolves/130390939608
West Liberty,https://hilltoppersports.com,https://twitter.com/@WLathletics,https://facebook.com/pages/West-Liberty-University-Athletics/104723836290063
West Tex. A&M,https://gobuffsgo.com,https://twitter.com/@wtathletics,https://facebook.com/wtathletics
West Va. Tech,,,
West Va. Wesleyan,https://wesleyanbobcats.com,https://twitter.com/@WVWCBobcats,https://facebook.com/wvwesleyan
West Virginia,https://wvusports.com,https://twitter.com/@WVUSports,https://facebook.com/wvumountaineers
West Virginia St.,https://wvsuyellowjackets.com,https://twitter.com/@WVSU_GoJackets,https://facebook.com/pages/WVSU-Yellow-Jackets/338893297482
Western Caro.,https://catamountsports.com,https://twitter.com/@Catamounts,https://facebook.com/catamountsports
Western Conn. St.,https://wcsuathletics.com,https://twitter.com/@colonial_fans,https://facebook.com/westconn
Western Ill.,https://goleathernecks.com,https://twitter.com/@WIUAthletics,https://facebook.com/goleathernecks
Western Ky.,https://wkusports.com,https://twitter.com/@WKUSports,https://facebook.com/WKUAthletics
Western Mich.,https://wmubroncos.com,https://twitter.com/@WMUBroncoFans,https://facebook.com/WMUBroncoFans
Western New Eng.,https://wnegoldenbears.com,https://twitter.com/@WNEathletics,https://facebook.com/pages/Western-New-England-Athletics/277844502229763
Western N.M.,https://wnmumustangs.com,https://twitter.com/@WNMUAthletics,https://facebook.com/WNMUAthletics
Western Ore.,https://wouwolves.com,https://twitter.com/@WOUWolves,https://facebook.com/wouwolves
Western Colo.,https://gomountaineers.com,https://twitter.com/@WSCUMountaineer,https://facebook.com/WSCUAthletics
Western Wash.,https://wwuvikings.com,https://twitter.com/@WWUAthletics,https://facebook.com/WWUathletics
Westfield St.,https://westfieldstateowls.com,https://twitter.com/@WestfieldOwls,https://facebook.com/WestfieldStateOwls
Westminster (MO),https://westminster-mo.edu/athletics/index.html,https://twitter.com/@WC_BlueJays,https://facebook.com/WestminsterCollegeMO
Westminster (PA),https://westminster.edu/athletics ,https://twitter.com/@westminsterpa,https://facebook.com/westminsterpa
Westminster (UT),https://westminstergriffins.com,https://twitter.com/@wc_griffins,https://facebook.com/wcgriffins
Westmont College ,https://athletics.westmont.edu,https://twitter.com/@WestmontSports,https://facebook.com/WestmontSports
Wheaton (IL),https://athletics.wheaton.edu,https://twitter.com/@Wheaton_Thunder,https://facebook.com/pages/Wheaton-College-Athletics-Ill/107095079653
Wheaton (MA),https://athletics.wheatoncollege.edu,https://twitter.com/@wheatonlyons,https://facebook.com/wheatonlyons
Wheeling Jesuit,https://athletics.wju.edu,https://twitter.com/@WJUCardinals,https://facebook.com/wjucardinals
Whitman,https://athletics.whitman.edu,https://twitter.com/@WhitmanSports,https://facebook.com/WhitmanCollegeAthletics
Whittier,https://wcpoets.com,https://twitter.com/@wcpoets,https://facebook.com/WCPoets
Whitworth,https://whitworthpirates.com,https://twitter.com/@gobucs,https://facebook.com/WhitworthPirates
Wichita St.,https://goshockers.com,https://twitter.com/@GoShockers,https://facebook.com/WichitaStateUniversityAthletics
Widener,https://widenerpride.com,https://twitter.com/@WidenerPride,https://facebook.com/wideneruniversity
Wilkes,https://gowilkesu.com,https://twitter.com/@wilkesathletics,https://facebook.com/wilkesathletics
Willamette,https://willamette.edu/athletics,https://twitter.com/@wubearcats,https://facebook.com/wubearcats
William Jewell,https://jewellcardinals.com,https://twitter.com/@WJCCardinals,https://facebook.com/pages/William-Jewell-College-Athletics/145677798145
William & Mary,https://tribeathletics.com,https://twitter.com/@TribeAthletics,https://facebook.com/wmtribeathletics
William Penn,,,
William Smith,https://hwsathletics.com,https://twitter.com/@hwssid,https://facebook.com/WilliamSmithHerons
Williams,https://ephsports.williams.edu/landing/,https://twitter.com/@EphSports,https://facebook.com/pages/Williams-College-Athletics/296415946768
Wilmington (DE),https://wilmu.edu/athletics,https://twitter.com/@WilmUAthletics,https://facebook.com/WilmingtonUniversity
Wilmington (OH),https://wilmingtonquakers.com,https://twitter.com/@DubCQuakers,https://facebook.com/DubCQuakers
Wilson,https://wilsonphoenix.com,https://twitter.com/@Ignite_the_Fire,https://facebook.com/WilsonCollegePhoenix
Wingate,https://wingatebulldogs.com,https://twitter.com/@WU_Bulldogs,https://facebook.com/WingateBulldogs
Winona St.,https://winonastatewarriors.com,https://twitter.com/@WinonaStateATH,https://facebook.com/WinonaStateATH
Winston-Salem,https://wssurams.com,https://twitter.com/@WSSU_Athletics,https://facebook.com/groups/2419836572/
Winthrop,https://winthropeagles.com,https://twitter.com/@WUEagles,https://facebook.com/WinthropEagles
Wis.-Eau Claire,https://blugolds.com/landing/index,https://twitter.com/@UWECblugolds,https://facebook.com/uwecblugolds
